subjectid,gender,height,weight,handedness,age,race
17491,male,183.7,90.7,right,31,white
17500,male,169.1,81.3,right,31,white
17501,male,177.5,91.4,left,43,white
17503,male,174.3,91.8,right,19,white
17505,male,172.1,95.7,right,26,hispanic
17506,male,162.9,67.5,right,24,hispanic
17507,male,167.2,75.2,right,34,white
17509,male,165.9,81.4,right,37,black
17511,male,189.6,77.1,right,21,black
17512,male,173,77.4,right,21,hispanic
17513,male,168.4,71.2,right,19,asian
17525,male,175.7,84.4,right,23,hispanic
17528,male,174.7,94.6,right,19,hispanic
17530,male,164.6,67.4,right,21,hispanic
17531,male,174.4,89,right,30,hispanic
17533,male,179.8,90.2,right,25,black
17570,male,188.3,135.4,right,32,white
17614,male,183.7,102,right,25,white
17615,male,166.3,64.6,left,21,white
17617,male,183.2,83.1,right,19,white
17620,male,184.5,88.8,left,23,white
17622,male,175.4,85,right,43,white
17624,male,186.7,87,left,31,white
17625,male,181.9,103,right,20,white
17628,male,177.1,90.9,right,22,white
17629,male,181.4,69.1,right,44,white
17631,male,179,77.8,right,19,white
17636,male,182.3,77.8,right,19,white
17638,male,180.7,86.6,right,23,white
20017,male,187.1,100.1,right,42,black
20023,male,164.5,62,either,19,white
20026,male,176.2,69.2,right,18,black
20027,male,173.5,66,right,19,black
20029,male,179.7,112.9,right,40,black
20035,male,175.1,79.7,right,31,black
20037,male,174.5,73.2,right,20,black
20038,male,177.8,75.1,right,23,black
20041,male,172.3,71.3,right,36,black
20043,male,169.2,91.2,right,41,black
20050,male,174.9,93.2,right,24,black
20052,male,172.5,76.6,right,23,black
20054,male,177.7,77.1,left,28,black
20057,male,172.8,79.4,right,24,black
20058,male,165.8,78.9,right,41,hispanic
20059,male,165.6,76.1,right,23,hispanic
20060,male,169.8,75.3,left,27,hispanic
20061,male,176.5,98.1,right,35,hispanic
20062,male,171,85.8,right,37,hispanic
20063,male,176.6,86.6,right,30,hispanic
20064,male,174.3,101,right,42,hispanic
20065,male,174.4,124,right,31,hispanic
20066,male,180.5,101.4,right,34,hispanic
20067,male,178.3,113.8,right,26,hispanic
20068,male,170.1,89.8,right,50,hispanic
20069,male,195.5,117.8,right,26,hispanic
20070,male,182.3,126.3,right,28,hispanic
20071,male,181.6,105.4,right,37,hispanic
20072,male,176.2,72.7,right,22,hispanic
20073,male,161.9,66,right,23,hispanic
20075,male,161.4,74.6,right,47,hispanic
20076,male,165.4,71.3,right,49,hispanic
20081,male,179.1,83.8,right,42,hispanic
20083,male,173.7,70.8,right,45,hispanic
20084,male,169.4,90.6,right,45,hispanic
20085,male,177.4,75.4,right,25,hispanic
20086,male,179.8,93,right,39,hispanic
20103,male,183.4,111.1,right,26,asian
20112,male,186,89.5,right,19,black
20115,male,166.4,69.4,right,21,white
20123,male,180.3,93.5,left,24,white
20139,male,177.4,68,right,22,white
20149,male,174.8,94.2,right,21,white
20153,male,185.9,89.6,right,23,white
20156,male,165.5,76.2,left,20,hispanic
20159,male,163.4,79.9,right,38,black
20167,male,177.4,109.6,right,23,white
20168,male,176.2,97.6,right,32,hispanic
20171,male,175.7,89,right,22,black
20183,male,178.5,76.2,left,22,white
20185,male,174.6,75.6,right,21,black
20188,male,162.2,71.7,right,23,white
20198,male,171.2,82.2,right,30,hispanic
20206,male,165.7,95.1,left,36,hispanic
20209,male,178.4,86.7,right,31,black
20211,male,175,76.1,either,21,white
20221,male,176,77.2,right,30,asian
20226,male,179,94.1,right,33,hispanic
20232,male,172.1,70.8,right,26,white
20234,male,182,92.2,either,25,white
20236,male,180.9,109.6,left,23,white
20242,male,174.9,66.8,right,21,white
20255,male,177.1,110.3,right,27,black
20266,male,170.7,89.7,left,36,black
20271,male,162.2,65.5,right,19,white
20272,male,171.4,63,right,18,pacific_islander
20279,male,173.9,77,right,21,white
20280,male,180.3,95.1,right,19,white
20286,male,180.1,69.6,right,34,asian
20288,male,182.7,94.1,left,22,white
20290,male,175,64.4,right,21,black
20292,male,184.4,101.2,left,24,white
20294,male,184.6,76.5,right,20,black
20298,male,185.4,90.1,either,27,hispanic
20305,male,160.4,68.5,right,19,hispanic
20307,male,168.7,60.7,right,25,white
20329,male,165.9,70.2,right,36,white
20376,male,173.6,59.5,right,25,white
20377,male,171.3,70.5,left,21,white
20384,male,168.2,70.4,right,22,asian
20387,male,172.9,89.4,right,23,hispanic
20398,male,166.2,80.4,right,20,white
20399,male,176.6,92.4,right,25,white
20406,male,169.2,97.8,right,26,black
20411,male,179,86.7,right,19,white
20454,male,173.8,77.5,right,21,black
20468,male,160.2,76,right,35,hispanic
20483,male,183.9,84.4,right,19,white
20528,male,179.4,87.2,right,20,white
20533,male,170.4,90.7,right,28,hispanic
20537,male,184.5,84.8,right,19,white
20550,male,179.6,101.7,right,28,black
20570,male,164,82.9,right,24,hispanic
20573,male,174.8,84,left,29,black
20598,male,179.9,95.7,right,28,black
20601,male,197,120.5,right,33,white
20615,male,171.7,78.1,left,37,hispanic
20616,male,169.7,63.9,right,22,asian
20625,male,160.4,85.5,right,37,native_american
20626,male,185.6,130.1,right,27,black
20629,male,161.1,69.8,right,28,hispanic
20630,male,172.7,99.2,right,48,black
20638,male,172.8,113,right,35,black
20652,male,176,81,right,30,black
20702,male,166.1,58.1,right,19,white
20714,male,177.2,100.1,right,35,hispanic
20715,male,170.7,72.9,right,24,white
20719,male,169,77.9,right,29,black
20729,male,172.7,79.1,right,29,white
20731,male,177.5,104.2,right,26,white
20732,male,168.1,86.2,right,23,white
20734,male,175.7,94.8,right,31,hispanic
20741,male,174.9,85.9,right,20,hispanic
20745,male,168.5,82.9,right,33,white
20746,male,172.4,87,right,31,hispanic
20753,male,184.6,72.4,right,26,white
20755,male,175.4,99.2,right,22,hispanic
20758,male,176.3,76.9,right,21,white
20777,male,178.3,120,right,25,white
20784,male,163,69.4,right,27,white
20795,male,169.4,89.4,right,24,hispanic
20799,male,175,90.3,right,27,black
20800,male,170.3,67.7,left,32,black
20803,male,171.1,81.1,right,26,white
20804,male,175.4,75.3,right,26,white
20812,male,183.7,86.9,right,39,white
20824,male,182.8,97.5,right,24,white
20829,male,176.2,85.2,right,24,black
20830,male,165.4,80.3,right,20,hispanic
20841,male,176.1,74.9,right,23,white
20843,male,172,81,right,41,black
20845,male,173.7,69.6,right,22,black
20847,male,164.8,64.4,right,31,white
20851,male,174.1,73.6,right,21,hispanic
20866,male,167.5,73,right,30,black
20869,male,169.5,77.2,right,23,white
20878,male,177.2,86.8,right,20,white
20885,male,174.7,101.5,either,21,white
20891,male,169,80.2,right,21,white
20893,male,178.4,84,right,21,black
20896,male,182.3,80.7,right,21,white
20902,male,181.4,120.2,right,24,hispanic
20903,male,192.3,96.2,right,22,white
20912,male,180.2,67.6,right,21,white
20935,male,173,88,right,21,white
20943,male,171.2,78.4,right,27,white
20945,male,172.5,61.5,left,19,white
20955,male,170,75.2,right,22,white
20958,male,177,65.7,right,19,white
20965,male,189.9,68.6,either,27,black
20971,male,182.5,86.5,right,23,white
20977,male,177.9,74.6,right,26,hispanic
20992,male,176,77.5,right,20,black
21002,male,180.6,72,right,19,asian
21013,male,173.4,64.1,right,26,hispanic
21015,male,181.3,84.2,right,26,black
21032,male,182.3,73.3,right,20,white
21041,male,176.8,95.5,left,22,white
21049,male,174.1,121.9,right,23,white
21054,male,180.4,84.7,right,20,white
21078,male,183.1,89.6,right,22,white
21079,male,181.9,115.8,right,23,white
21104,male,173.9,85.7,right,39,black
21126,male,171.6,67.2,right,21,asian
21130,male,166.4,89.3,right,21,black
21141,male,167.4,97.7,left,33,hispanic
21147,male,176.3,82.2,right,32,black
21152,male,176.1,83,left,40,black
21169,male,175.1,86.9,right,21,hispanic
21270,male,173.8,76,right,20,white
21272,male,161,80.1,right,26,white
21300,male,176.7,68.9,left,24,black
21321,male,164.9,69.5,right,23,black
21332,male,166,79.3,right,34,hispanic
21337,male,186.3,99.4,right,28,white
21339,male,168.8,86.9,right,26,white
21347,male,186.1,80.6,left,26,black
21348,male,172.5,98.6,left,27,black
21351,male,170.2,86.8,right,22,white
21352,male,172.1,76.1,right,30,black
21364,male,185.3,71.9,left,40,black
21365,male,165.2,72.7,right,23,black
21366,male,182.7,126.5,right,24,white
21371,male,170.9,81.8,right,22,hispanic
21379,male,172.7,87.5,right,26,white
21390,male,172.1,80.1,right,21,hispanic
21393,male,183.3,112.3,right,29,black
21438,male,178.6,72.5,right,23,white
21606,male,163.9,77.5,right,38,pacific_islander
21607,male,168.9,63.7,right,28,pacific_islander
21610,male,172,81.9,right,31,black
21614,male,175.1,101.3,right,29,black
21626,male,163.3,93.2,left,30,black
21627,male,168.7,95.6,right,36,black
21628,male,181.6,107.8,left,26,black
21656,male,177.7,82,right,27,black
21659,male,179.6,81.4,left,39,black
21676,male,181.8,104,right,31,black
21738,male,176.7,90.8,right,30,white
21742,male,166.9,92.7,right,26,hispanic
21746,male,168.9,77.5,right,40,asian
21748,male,171.3,76.4,right,30,black
21756,male,178.1,70.2,right,19,white
21759,male,175.6,87.4,right,26,white
21764,male,167.4,72.7,right,26,pacific_islander
21765,male,164.4,71.3,right,37,hispanic
21776,male,183.8,71.4,right,22,black
21804,male,173.3,75,right,22,hispanic
21812,male,168.1,81.2,right,31,black
21816,male,182.1,108.4,left,28,white
21828,male,171.3,93.7,right,34,black
21831,male,170.4,83.5,right,28,white
21838,male,178.5,119.7,right,27,black
21841,male,179.3,100.4,right,27,black
21850,male,180.3,99.8,right,49,white
21870,male,172.5,92.9,left,31,black
21896,male,166.6,91.2,right,29,black
21898,male,168.7,78.6,either,36,black
21917,male,176.8,78,right,20,hispanic
21930,male,162.6,66.3,right,29,asian
21938,male,168.4,64.2,right,23,hispanic
21967,male,175.1,91.3,right,20,hispanic
21992,male,185.2,85.8,right,24,hispanic
22103,male,162.4,64.7,right,28,asian
22106,male,172.3,77.7,right,21,white
22107,male,177.5,114.6,right,21,white
22108,male,178.4,59.1,right,18,white
22109,male,166.2,55.2,right,19,white
22110,male,171.9,85.8,right,48,black
22111,male,181.4,114.3,right,35,black
22112,male,187.7,107.8,right,20,white
22113,male,165.3,81.1,right,33,white
22114,male,175.7,83.7,right,38,white
22115,male,171.8,87.8,right,34,black
22116,male,184.2,73.2,right,25,black
22117,male,186.3,73.2,right,33,white
22118,male,196.6,87.3,right,20,black
22119,male,178.6,123.1,right,33,white
22120,male,168.9,68.5,right,30,white
22121,male,170,91.6,right,34,black
22122,male,173,78.6,right,22,white
22123,male,178.1,78.3,right,21,white
22124,male,164.7,69,right,25,black
22127,male,169.8,63.3,right,33,white
22128,male,167.1,80,right,19,black
22129,male,181.2,74.9,right,44,white
22131,male,171.5,72.1,right,37,white
22132,male,180.7,84.5,right,22,white
22133,male,174.8,75.9,right,21,white
22134,male,179.5,76.5,left,41,white
22135,male,168.8,117.8,right,22,black
22136,male,185.4,83.5,right,51,black
22139,male,181.6,64.4,right,20,white
22140,male,176,79.1,left,41,white
22142,male,169.4,91.9,right,47,white
22594,male,175.7,74.4,right,32,white
23176,male,179.9,81.9,right,25,white
23182,male,176.5,118.1,right,25,white
23191,male,167.4,69.7,right,26,white
23192,male,181.9,107.1,left,37,black
23204,male,172.9,109,left,39,white
23208,male,176.1,92.5,right,29,white
23215,male,189.9,102.6,right,22,black
23227,male,186.4,119.6,right,22,hispanic
23231,male,188.1,88.2,right,24,black
23237,male,174.6,63.4,right,36,black
23246,male,179.8,84,right,24,white
23247,male,177.3,99.1,right,31,black
23250,male,178.4,67.7,left,24,black
23261,male,174,104.7,right,28,white
23270,male,197.9,92.2,right,25,white
23279,male,174.4,82.2,right,29,hispanic
23280,male,179.4,89.9,right,27,black
23283,male,163.7,85,right,39,black
23287,male,173.7,60.1,right,19,white
23298,male,166.6,120.6,right,26,black
23303,male,178,81.6,right,27,white
23304,male,174,78.3,right,31,white
23305,male,174.8,90.6,right,28,hispanic
23310,male,166.7,81.7,right,21,white
23313,male,178.1,87.2,right,23,white
23315,male,175.6,84.8,right,26,white
23319,male,169.4,86.9,right,24,black
23320,male,179,110.8,right,25,white
23321,male,173.6,97.4,right,27,black
23322,male,183.6,103.9,right,29,white
23325,male,174,77.6,right,25,white
23327,male,175,71.8,right,34,asian
23337,male,177,88.4,right,25,white
23338,male,180.7,59.6,right,22,black
23340,male,162.3,60.5,right,25,white
23342,male,174.2,79.6,left,30,white
23362,male,180.6,78.6,right,26,white
23369,male,178.7,102.1,right,22,white
23379,male,175,95.5,right,26,white
23382,male,165.2,62.9,right,21,white
23408,male,184,76,right,19,white
23413,male,178.2,68.7,right,20,black
23415,male,177.9,92.2,right,24,white
23420,male,166.5,67.8,right,24,hispanic
23423,male,169,71.5,right,20,hispanic
23424,male,160.9,78.5,right,42,asian
23425,male,188.8,73.2,right,25,white
23427,male,169.7,73.9,right,20,white
23428,male,181.8,72.3,right,22,white
23431,male,178,85.7,right,23,white
23447,male,179.1,70,right,21,white
23450,male,182.8,76,right,21,white
23455,male,167.4,71.7,right,24,hispanic
23458,male,171.6,96.5,right,44,hispanic
23459,male,177.8,88,right,37,hispanic
23473,male,179.7,76.5,right,21,hispanic
23477,male,172.3,97.4,left,31,black
23479,male,178.4,84.6,right,30,black
23484,male,168.8,73.4,right,23,asian
23496,male,174.5,80.4,left,34,black
23502,male,170.8,70.8,right,20,white
23506,male,177.9,88,right,33,black
23512,male,168.5,71.5,right,20,hispanic
23535,male,184.1,101.4,right,32,hispanic
23545,male,164,77.5,right,26,hispanic
23551,male,176.2,108.9,right,34,hispanic
23562,male,180.4,96.5,right,20,white
23566,male,173.6,86.4,right,22,white
23571,male,180.4,73.8,right,21,white
23579,male,172,74.1,right,22,white
23586,male,177.9,93.4,right,22,hispanic
23604,male,179.5,76.7,right,32,white
23606,male,170.3,80.9,right,36,white
23610,male,169.9,79.7,right,19,hispanic
23616,male,180.9,104.6,right,25,white
23625,male,166.6,78.7,right,21,hispanic
23681,male,177.7,79.8,right,21,white
23682,male,163.4,77.4,left,21,hispanic
23689,male,182.2,76.6,right,23,white
23690,male,172.2,80.8,right,27,white
23692,male,164,69,right,21,hispanic
23701,male,157.7,69.5,right,22,hispanic
23702,male,165,72.6,right,26,white
23711,male,174.3,59,right,28,white
23721,male,176.4,87.2,right,21,white
23723,male,194.5,101.7,right,32,white
23724,male,176.5,87.3,right,33,white
23731,male,172.5,77.1,right,22,white
23733,male,182.7,114.6,right,24,white
23735,male,175.9,88,left,28,white
23739,male,178.1,103.5,right,24,white
23742,male,167.3,98.8,right,24,black
23754,male,178.7,99.2,right,25,black
23761,male,179.8,88.4,right,32,black
23770,male,172,78.8,right,20,hispanic
23771,male,179,75,right,22,black
23775,male,167.8,75.3,right,38,white
23778,male,175.7,93.5,right,32,white
23786,male,174,82.6,left,29,white
23788,male,169.6,78.9,right,45,hispanic
23791,male,179.1,87.4,right,27,white
23793,male,169.4,79.7,right,19,hispanic
23795,male,167.9,63.9,right,29,black
23803,male,173.3,82.8,right,26,black
23810,male,181.4,72.2,left,23,white
23813,male,170.9,96.7,right,21,black
23827,male,174.6,97,either,30,white
24012,male,180,81.9,right,24,black
24037,male,171.6,94.6,right,30,hispanic
24065,male,173.5,77.5,left,26,white
24091,male,169.2,68.6,right,21,black
24120,male,169.7,79.9,right,19,white
24122,male,182.6,71.9,right,23,black
24123,male,174,84.1,right,26,white
24127,male,175.2,64.3,right,24,white
24130,male,182.8,94.8,left,25,hispanic
24136,male,170.7,66.9,right,24,native_american
24139,male,172.1,82.3,right,30,white
24163,male,185.2,76.8,right,20,white
24168,male,165.1,81.5,right,43,asian
24169,male,170.7,83.8,right,29,hispanic
24171,male,179.5,76.8,right,28,black
24175,male,170.7,69.5,right,26,white
24198,male,167.9,69.2,right,22,black
24201,male,173.5,95.9,right,27,black
24207,male,173.1,83,right,31,white
24213,male,170.9,93.7,right,30,white
24223,male,168.3,90.3,left,26,hispanic
24227,male,180.2,64,right,25,black
24237,male,172.3,78.7,right,19,white
24245,male,172.1,111.2,right,23,white
24246,male,178.3,83.7,left,24,native_american
24249,male,161.8,66,right,24,white
24253,male,172.1,78.1,right,33,hispanic
24254,male,182.9,82.1,right,21,white
24257,male,165.3,92.2,right,32,pacific_islander
24258,male,180.4,74.1,right,23,white
24264,male,178.5,71.8,right,24,black
24265,male,177.1,83.6,left,22,white
24266,male,167.6,72.5,right,21,asian
24270,male,164.6,64.5,right,26,white
24272,male,185.9,76.6,right,28,white
24273,male,171,74.4,left,19,black
24274,male,178.9,63.3,left,25,white
24277,male,173.7,77.5,right,27,white
24285,male,162.4,53.5,right,27,hispanic
24286,male,167,77,right,23,white
24287,male,167.6,84.7,right,24,white
24290,male,169.2,96.3,right,20,white
24294,male,162.2,76.2,right,22,white
24295,male,176,80.7,right,23,white
24300,male,168.7,104.9,right,23,white
24301,male,170.5,66.7,right,25,white
24303,male,181,86.9,right,24,black
24305,male,183.1,100.7,right,22,pacific_islander
24319,male,166.3,75.8,right,26,white
24324,male,180.9,88.9,right,28,black
24328,male,179.1,90.2,right,37,black
24331,male,167.8,73.5,right,29,white
24334,male,183.2,93,right,31,black
24335,male,172.6,76.6,left,23,black
24337,male,175.5,88.8,right,23,white
24338,male,181.3,78.8,right,30,white
24343,male,183.5,96.8,right,30,white
24344,male,169,65.8,right,22,white
24358,male,174.9,71.6,right,21,white
24361,male,187.1,86,right,27,white
24373,male,187.5,85.2,right,24,white
24375,male,173,81.1,right,24,white
24381,male,185,100,right,24,white
24399,male,166.3,78.4,right,23,white
24403,male,185.4,75.8,right,21,white
24404,male,168.8,56.9,right,19,white
24411,male,179.9,108.1,right,28,white
24415,male,177.2,93.3,right,23,white
24422,male,182.6,101,right,23,white
24429,male,173.3,75,right,21,hispanic
24432,male,167.3,73.6,right,31,hispanic
24433,male,171.3,75.5,right,28,white
24437,male,170,79.6,left,29,black
24439,male,177.5,74.2,left,24,white
24446,male,170.4,86.3,right,35,hispanic
24449,male,183.8,79.5,right,20,white
24459,male,175.2,75.3,right,20,white
24467,male,179,90,right,22,white
24468,male,168.8,67.2,right,30,white
24483,male,168.4,90.4,right,30,white
